order_id,session_id,anchor_id,product_sku,platform,quantity,unit_price,total_amount,discount_amount,paid_amount,profit,status,order_time,paid_time
ORD_600d89667766,淘宝直播_20260605_0587bf16,TB_6072,SKU6874,淘宝直播,8,989.937948,7919.5,1144.74,6774.76,0,completed,2026-06-05T22:31:26.688179,
ORD_4a967ef6123a,淘宝直播_20260605_0587bf16,TB_6072,SKU4699,淘宝直播,8,1990.369849,15922.96,748.55,15174.41,0,shipped,2026-06-05T22:31:26.687936,
ORD_338db44ea690,淘宝直播_20260605_0587bf16,TB_6072,SKU2037,淘宝直播,4,1417.486725,5669.95,1089.04,4580.91,0,shipped,2026-06-05T22:31:26.687694,
ORD_9757176b54a5,淘宝直播_20260605_0587bf16,TB_6072,SKU6268,淘宝直播,2,1993.860183,3987.72,384.83,3602.89,0,pending,2026-06-05T22:31:26.687432,
ORD_956269e223d4,淘宝直播_20260605_0587bf16,TB_6072,SKU4789,淘宝直播,6,1845.264273,11071.59,1941.68,9129.91,0,pending,2026-06-05T22:31:26.687182,
ORD_f033bb6d5d5a,淘宝直播_20260605_0587bf16,TB_6072,SKU9479,淘宝直播,8,1148.806083,9190.45,56.91,9133.54,0,paid,2026-06-05T22:31:26.686916,
ORD_179193fbf9ca,淘宝直播_20260605_0587bf16,TB_6072,SKU9282,淘宝直播,5,270.747755,1353.74,28.41,1325.33,0,shipped,2026-06-05T22:31:26.686666,
ORD_139fba383b1f,淘宝直播_20260605_0587bf16,TB_6072,SKU6192,淘宝直播,6,789.903938,4739.42,494.45,4244.97,0,pending,2026-06-05T22:31:26.686419,
ORD_9b5b5d5678b4,淘宝直播_20260605_0587bf16,TB_6072,SKU4401,淘宝直播,2,1795.704029,3591.41,531.7,3059.71,0,completed,2026-06-05T22:31:26.686177,
ORD_157526e93ebb,淘宝直播_20260605_0587bf16,TB_6072,SKU4963,淘宝直播,1,1927.629539,1927.63,369.39,1558.24,0,paid,2026-06-05T22:31:26.685929,
ORD_87131dfffd6f,淘宝直播_20260605_0587bf16,TB_6072,SKU1806,淘宝直播,3,1084.465784,3253.4,77.43,3175.97,0,paid,2026-06-05T22:31:26.685683,
ORD_ae2becb6de2b,淘宝直播_20260605_0587bf16,TB_6072,SKU7096,淘宝直播,5,1354.776807,6773.88,425.85,6348.03,0,paid,2026-06-05T22:31:26.685419,
ORD_0143ff867fb9,淘宝直播_20260605_0587bf16,TB_6072,SKU3011,淘宝直播,2,1569.552442,3139.1,518.03,2621.07,0,paid,2026-06-05T22:31:26.685169,
ORD_ac421629e6dd,淘宝直播_20260605_0587bf16,TB_6072,SKU1670,淘宝直播,8,1178.863809,9430.91,815.46,8615.45,0,paid,2026-06-05T22:31:26.684927,
ORD_3f7d8fca04b7,淘宝直播_20260605_0587bf16,TB_6072,SKU4669,淘宝直播,2,1756.921492,3513.84,518.07,2995.77,0,pending,2026-06-05T22:31:26.684678,
ORD_151052818d57,淘宝直播_20260605_0587bf16,TB_6072,SKU6893,淘宝直播,2,959.892321,1919.78,314.55,1605.23,0,pending,2026-06-05T22:31:26.684421,
ORD_307d30b31d73,淘宝直播_20260605_0587bf16,TB_6072,SKU5586,淘宝直播,3,720.833135,2162.5,339.09,1823.41,0,paid,2026-06-05T22:31:26.684169,
ORD_1f84640578e1,淘宝直播_20260605_0587bf16,TB_6072,SKU3652,淘宝直播,1,1630.67164,1630.67,307.32,1323.35,0,shipped,2026-06-05T22:31:26.683917,
ORD_c883ad505d8a,淘宝直播_20260605_0587bf16,TB_6072,SKU7758,淘宝直播,1,887.809446,887.81,95.99,791.82,0,pending,2026-06-05T22:31:26.683651,
ORD_e001e11f0a49,淘宝直播_20260605_0587bf16,TB_6072,SKU9434,淘宝直播,5,1695.712353,8478.56,439.23,8039.33,0,pending,2026-06-05T22:31:26.683355,
ORD_800d1c31a3d7,淘宝直播_20260605_0587bf16,TB_6072,SKU6903,淘宝直播,4,585.805729,2343.22,463.64,1879.58,0,paid,2026-06-05T22:31:26.683030,
ORD_6c158a9f62bf,淘宝直播_20260605_0587bf16,TB_6072,SKU6813,淘宝直播,2,273.753069,547.51,102.77,444.74,0,completed,2026-06-05T22:31:26.682567,
ORD_0a8f05d52966,淘宝直播_20260605_0587bf16,TB_6072,SKU3812,淘宝直播,7,1484.1642,10389.15,1512.14,8877.01,0,paid,2026-06-05T22:31:26.681811,
ORD_691d690868c3,淘宝直播_20260605_0587bf16,TB_6072,SKU1973,淘宝直播,8,1845.432453,14763.46,1158.72,13604.74,0,pending,2026-06-05T22:31:26.681550,
ORD_2acbae2bfba7,淘宝直播_20260605_0587bf16,TB_6072,SKU2947,淘宝直播,1,308.380643,308.38,36.77,271.61,0,shipped,2026-06-05T22:31:26.681292,
ORD_a823723aaf91,淘宝直播_20260605_0587bf16,TB_6072,SKU5603,淘宝直播,2,1696.059605,3392.12,316.27,3075.85,0,pending,2026-06-05T22:31:26.681033,
ORD_9edb907259bb,淘宝直播_20260605_0587bf16,TB_6072,SKU7110,淘宝直播,7,379.536858,2656.76,347.32,2309.44,0,paid,2026-06-05T22:31:26.680757,
ORD_455f0725ae79,淘宝直播_20260605_0587bf16,TB_6072,SKU2723,淘宝直播,5,304.251882,1521.26,239.56,1281.7,0,pending,2026-06-05T22:31:26.680446,
ORD_8374b2c01e9f,淘宝直播_20260605_0587bf16,TB_6072,SKU1112,淘宝直播,7,51.1134,357.79,2.65,355.14,0,paid,2026-06-05T22:31:26.680022,
ORD_ce07a5f72e44,淘宝直播_20260605_0587bf16,TB_6072,SKU8536,淘宝直播,7,1314.813462,9203.69,1785.84,7417.85,0,pending,2026-06-05T22:31:26.679534,
ORD_f47b56444063,淘宝直播_20260605_0587bf16,TB_6072,SKU4714,淘宝直播,1,1418.822017,1418.82,45.67,1373.15,0,paid,2026-06-05T22:31:26.679243,
ORD_e0be62e7fae3,淘宝直播_20260605_0587bf16,TB_6072,SKU8450,淘宝直播,3,1474.452256,4423.36,629.13,3794.23,0,completed,2026-06-05T22:31:26.678926,
ORD_f7360dac40b1,淘宝直播_20260605_0587bf16,TB_6072,SKU2862,淘宝直播,1,306.579063,306.58,57.16,249.42,0,shipped,2026-06-05T22:31:26.678492,
ORD_2a2dcbbe9630,淘宝直播_20260605_0587bf16,TB_6072,SKU7702,淘宝直播,6,708.258714,4249.55,179.39,4070.16,0,completed,2026-06-05T22:31:26.677793,
ORD_bdc8356cedd4,淘宝直播_20260605_0587bf16,TB_6072,SKU2261,淘宝直播,8,1672.925535,13383.4,1006.8,12376.6,0,shipped,2026-06-05T22:31:26.677518,
ORD_8c7bc4c87897,淘宝直播_20260605_0587bf16,TB_6072,SKU4641,淘宝直播,8,1495.357932,11962.86,2061.02,9901.84,0,shipped,2026-06-05T22:31:26.677232,
ORD_28976e6e163a,淘宝直播_20260605_0587bf16,TB_6072,SKU8239,淘宝直播,2,546.837076,1093.67,159.24,934.43,0,paid,2026-06-05T22:31:26.676935,
ORD_d3063d0bd9f1,淘宝直播_20260605_0587bf16,TB_6072,SKU9062,淘宝直播,2,989.074978,1978.15,130.18,1847.97,0,pending,2026-06-05T22:31:26.676615,
ORD_b957994a0219,淘宝直播_20260605_0587bf16,TB_6072,SKU2940,淘宝直播,5,364.763834,1823.82,167.7,1656.12,0,shipped,2026-06-05T22:31:26.676200,
ORD_d00f187cf0e7,淘宝直播_20260605_0587bf16,TB_6072,SKU3066,淘宝直播,2,1093.612076,2187.22,69.54,2117.68,0,completed,2026-06-05T22:31:26.675808,
ORD_a540835386b6,淘宝直播_20260605_0587bf16,TB_6072,SKU5995,淘宝直播,6,416.042873,2496.26,378.65,2117.61,0,completed,2026-06-05T22:31:26.675524,
ORD_9674ed586abb,淘宝直播_20260605_0587bf16,TB_6072,SKU5294,淘宝直播,8,890.352094,7122.82,782.67,6340.15,0,paid,2026-06-05T22:31:26.675220,
ORD_fa501a072221,淘宝直播_20260605_0587bf16,TB_6072,SKU9348,淘宝直播,6,164.488542,986.93,171.88,815.05,0,pending,2026-06-05T22:31:26.674850,
ORD_6776c6e83821,淘宝直播_20260605_0587bf16,TB_6072,SKU8400,淘宝直播,4,545.075961,2180.3,133.22,2047.08,0,pending,2026-06-05T22:31:26.674318,
ORD_160b3c82bd2e,淘宝直播_20260605_0587bf16,TB_6072,SKU7952,淘宝直播,4,175.347346,701.39,137.71,563.68,0,paid,2026-06-05T22:31:26.673358,
ORD_f6cd405d7c3e,淘宝直播_20260605_0587bf16,TB_6072,SKU7038,淘宝直播,2,1808.10576,3616.21,277.06,3339.15,0,completed,2026-06-05T22:31:26.673078,
ORD_a6cd86e5a014,淘宝直播_20260605_0587bf16,TB_6072,SKU2923,淘宝直播,6,1849.005196,11094.03,331.83,10762.2,0,paid,2026-06-05T22:31:26.672790,
ORD_f224b07d0cdd,淘宝直播_20260605_0587bf16,TB_6072,SKU9545,淘宝直播,4,1873.860739,7495.44,796.36,6699.08,0,paid,2026-06-05T22:31:26.672485,
ORD_1c6ce7c1160b,淘宝直播_20260605_0587bf16,TB_6072,SKU1709,淘宝直播,5,1573.396356,7866.98,1393.85,6473.13,0,completed,2026-06-05T22:31:26.672140,
ORD_c1878a01f86d,淘宝直播_20260605_0587bf16,TB_6072,SKU1580,淘宝直播,5,259.540596,1297.7,143.44,1154.26,0,pending,2026-06-05T22:31:26.671738,
ORD_3893ed8797b3,快手_20260605_1cec41e0,KS_2863,SKU1687,快手,2,542.206874,1084.41,84.48,999.93,0,pending,2026-06-05T22:31:26.660432,
ORD_3e8cc7c01b42,快手_20260605_1cec41e0,KS_2863,SKU1399,快手,2,742.610145,1485.22,153.82,1331.4,0,pending,2026-06-05T22:31:26.660160,
ORD_7bf1cc332c3a,快手_20260605_1cec41e0,KS_2863,SKU3267,快手,3,193.571464,580.71,47.5,533.21,0,pending,2026-06-05T22:31:26.659893,
ORD_08ee3305aa19,快手_20260605_1cec41e0,KS_2863,SKU8352,快手,2,340.322919,680.65,33.14,647.51,0,shipped,2026-06-05T22:31:26.659622,
ORD_9d957ab7fefb,快手_20260605_1cec41e0,KS_2863,SKU5788,快手,4,817.72381,3270.9,351.32,2919.58,0,shipped,2026-06-05T22:31:26.659334,
ORD_e7481a52a21a,快手_20260605_1cec41e0,KS_2863,SKU2918,快手,4,778.183872,3112.74,173.8,2938.94,0,paid,2026-06-05T22:31:26.659033,
ORD_173c2f57da54,快手_20260605_1cec41e0,KS_2863,SKU6343,快手,2,428.345915,856.69,11.13,845.56,0,pending,2026-06-05T22:31:26.658628,
ORD_02ff4deaedcb,快手_20260605_1cec41e0,KS_2863,SKU8368,快手,2,493.490964,986.98,59.57,927.41,0,pending,2026-06-05T22:31:26.658161,
ORD_5ecab5d1be8d,快手_20260605_1cec41e0,KS_2863,SKU3924,快手,2,642.590139,1285.18,81.42,1203.76,0,shipped,2026-06-05T22:31:26.657806,
ORD_83ac723ffb33,快手_20260605_1cec41e0,KS_2863,SKU5933,快手,3,345.805831,1037.42,63.27,974.15,0,pending,2026-06-05T22:31:26.657196,
ORD_9fe0d43ca827,快手_20260605_1cec41e0,KS_2863,SKU4598,快手,5,376.111895,1880.56,53.58,1826.98,0,completed,2026-06-05T22:31:26.656389,
ORD_074b63b18e76,快手_20260605_1cec41e0,KS_2863,SKU3898,快手,4,551.80314,2207.21,262.19,1945.02,0,paid,2026-06-05T22:31:26.655914,
ORD_85f85b39175a,快手_20260605_1cec41e0,KS_2863,SKU1120,快手,1,458.770141,458.77,6.26,452.51,0,paid,2026-06-05T22:31:26.655655,
ORD_2ab9d17c2aac,快手_20260605_1cec41e0,KS_2863,SKU2312,快手,1,574.560643,574.56,39.07,535.49,0,paid,2026-06-05T22:31:26.655403,
ORD_c9f8bfa7090d,快手_20260605_1cec41e0,KS_2863,SKU1199,快手,1,825.926411,825.93,94.89,731.04,0,paid,2026-06-05T22:31:26.655150,
ORD_5b7afcb8fae9,快手_20260605_1cec41e0,KS_2863,SKU4544,快手,5,834.056211,4170.28,448.97,3721.31,0,shipped,2026-06-05T22:31:26.654890,
ORD_16825b37f0bb,快手_20260605_1cec41e0,KS_2863,SKU6970,快手,5,871.341792,4356.71,200.5,4156.21,0,completed,2026-06-05T22:31:26.654612,
ORD_e9b69d7d760a,快手_20260605_1cec41e0,KS_2863,SKU6156,快手,3,836.391489,2509.17,104.19,2404.98,0,completed,2026-06-05T22:31:26.654340,
ORD_4d8bdf7e9093,快手_20260605_1cec41e0,KS_2863,SKU8851,快手,3,264.881062,794.64,63.65,730.99,0,paid,2026-06-05T22:31:26.654016,
ORD_c526a6612860,快手_20260605_1cec41e0,KS_2863,SKU4532,快手,3,64.946783,194.84,6.83,188.01,0,shipped,2026-06-05T22:31:26.653538,
ORD_6aa97101c057,快手_20260605_1cec41e0,KS_2863,SKU1473,快手,4,528.336463,2113.35,54.83,2058.52,0,completed,2026-06-05T22:31:26.652852,
ORD_34b6927f8d70,快手_20260605_1cec41e0,KS_2863,SKU8213,快手,2,259.774055,519.55,45.04,474.51,0,completed,2026-06-05T22:31:26.652528,
ORD_609649a490df,快手_20260605_25567719,KS_1248,SKU9612,快手,5,183.946062,919.73,63.62,856.11,0,paid,2026-06-05T22:31:26.642401,
ORD_02717873f448,快手_20260605_25567719,KS_1248,SKU5036,快手,2,764.560761,1529.12,93.69,1435.43,0,shipped,2026-06-05T22:31:26.642142,
ORD_e7fa42949140,快手_20260605_25567719,KS_1248,SKU6940,快手,3,127.86739,383.6,6.18,377.42,0,shipped,2026-06-05T22:31:26.641822,
ORD_0022d1b3ccc2,快手_20260605_25567719,KS_1248,SKU1379,快手,2,539.247322,1078.49,10.76,1067.73,0,shipped,2026-06-05T22:31:26.641555,
ORD_688613496cd4,快手_20260605_25567719,KS_1248,SKU6006,快手,5,729.72521,3648.63,41.47,3607.16,0,shipped,2026-06-05T22:31:26.641262,
ORD_6086e0a2a80c,快手_20260605_25567719,KS_1248,SKU5599,快手,3,253.191685,759.58,28.96,730.62,0,paid,2026-06-05T22:31:26.640856,
ORD_ea27fb3ea8a4,快手_20260605_25567719,KS_1248,SKU1131,快手,4,398.814433,1595.26,48.81,1546.45,0,paid,2026-06-05T22:31:26.640018,
ORD_1916541c88db,快手_20260605_25567719,KS_1248,SKU8019,快手,4,842.088047,3368.35,355.8,3012.55,0,completed,2026-06-05T22:31:26.639770,
ORD_def58a59f6bc,快手_20260605_25567719,KS_1248,SKU8547,快手,2,346.682254,693.36,83.04,610.32,0,pending,2026-06-05T22:31:26.639518,
ORD_f0af58d7c9bf,快手_20260605_25567719,KS_1248,SKU8281,快手,2,197.589127,395.18,32.54,362.64,0,paid,2026-06-05T22:31:26.639257,
ORD_1b152c2e1574,快手_20260605_25567719,KS_1248,SKU2970,快手,4,68.023143,272.09,30.92,241.17,0,pending,2026-06-05T22:31:26.638985,
ORD_b418c3820728,快手_20260605_25567719,KS_1248,SKU3940,快手,2,517.011962,1034.02,56.97,977.05,0,pending,2026-06-05T22:31:26.638711,
ORD_9ec42867f29b,快手_20260605_25567719,KS_1248,SKU5054,快手,4,640.652582,2562.61,81.36,2481.25,0,shipped,2026-06-05T22:31:26.638430,
ORD_f656d9f244b3,快手_20260605_25567719,KS_1248,SKU4786,快手,2,678.684525,1357.37,35.48,1321.89,0,pending,2026-06-05T22:31:26.638097,
ORD_3488adbe4a45,快手_20260605_25567719,KS_1248,SKU9351,快手,3,848.907901,2546.72,181.79,2364.93,0,pending,2026-06-05T22:31:26.637766,
ORD_bf375a7696fa,快手_20260605_25567719,KS_1248,SKU2604,快手,3,236.915802,710.75,46.16,664.59,0,paid,2026-06-05T22:31:26.637502,
ORD_cbccfffc62c3,快手_20260605_25567719,KS_1248,SKU6219,快手,1,385.611594,385.61,18.27,367.34,0,completed,2026-06-05T22:31:26.637239,
ORD_f3eb791e8cfd,快手_20260605_25567719,KS_1248,SKU4414,快手,4,777.099195,3108.4,161.84,2946.56,0,pending,2026-06-05T22:31:26.636979,
ORD_0ccf08d765b0,快手_20260605_25567719,KS_1248,SKU5329,快手,2,617.012206,1234.02,115.5,1118.52,0,pending,2026-06-05T22:31:26.636713,
ORD_0673d4104fad,快手_20260605_25567719,KS_1248,SKU4473,快手,2,106.125472,212.25,17.81,194.44,0,completed,2026-06-05T22:31:26.636423,
ORD_5c871e155dd6,快手_20260605_25567719,KS_1248,SKU4720,快手,4,545.92451,2183.7,130.28,2053.42,0,paid,2026-06-05T22:31:26.636114,
ORD_8eb704c008f0,快手_20260605_25567719,KS_1248,SKU6241,快手,3,159.72219,479.17,38.74,440.43,0,shipped,2026-06-05T22:31:26.635753,
ORD_446af1a02f73,快手_20260605_25567719,KS_1248,SKU2647,快手,2,243.535616,487.07,5.61,481.46,0,pending,2026-06-05T22:31:26.635262,
ORD_93f10eb405af,快手_20260605_25567719,KS_1248,SKU7962,快手,5,512.16044,2560.8,254.76,2306.04,0,paid,2026-06-05T22:31:26.634914,
ORD_8a5660436e14,快手_20260605_25567719,KS_1248,SKU8755,快手,4,83.453179,333.81,30.89,302.92,0,completed,2026-06-05T22:31:26.634365,
ORD_982116eac1ae,快手_20260605_25567719,KS_1248,SKU4204,快手,1,635.327122,635.33,12.6,622.73,0,shipped,2026-06-05T22:31:26.634020,
ORD_9654fac5073a,快手_20260605_25567719,KS_1248,SKU8080,快手,3,398.004079,1194.01,120.78,1073.23,0,paid,2026-06-05T22:31:26.633727,
ORD_101c4a50b2ac,快手_20260605_25567719,KS_1248,SKU7080,快手,3,217.299091,651.9,12.89,639.01,0,shipped,2026-06-05T22:31:26.633407,
ORD_8dbc5730e035,快手_20260605_25567719,KS_1248,SKU8058,快手,2,133.243411,266.49,21.11,245.38,0,completed,2026-06-05T22:31:26.633010,
ORD_df7df5fa0f26,快手_20260605_25567719,KS_1248,SKU7673,快手,1,129.863833,129.86,3.06,126.8,0,paid,2026-06-05T22:31:26.632519,
ORD_f0fc68a6b7e2,抖音_20260605_c25af270,DY_6058,SKU2286,抖音,4,238.472775,953.89,24.48,929.41,0,pending,2026-06-05T22:31:26.621290,
ORD_606fad41db5d,抖音_20260605_c25af270,DY_6058,SKU1279,抖音,5,110.303671,551.52,4.75,546.77,0,shipped,2026-06-05T22:31:26.620996,
ORD_3e1cad21d9db,抖音_20260605_c25af270,DY_6058,SKU1835,抖音,2,601.877464,1203.75,148.17,1055.58,0,completed,2026-06-05T22:31:26.620614,
ORD_9630644e3604,抖音_20260605_c25af270,DY_6058,SKU7261,抖音,2,378.7445,757.49,86.02,671.47,0,paid,2026-06-05T22:31:26.620152,
ORD_50fcfce2272e,抖音_20260605_c25af270,DY_6058,SKU2446,抖音,5,56.973474,284.87,23.42,261.45,0,shipped,2026-06-05T22:31:26.619761,
ORD_4592f8498479,抖音_20260605_c25af270,DY_6058,SKU6723,抖音,3,935.236728,2805.71,77.41,2728.3,0,shipped,2026-06-05T22:31:26.619117,
ORD_2afea708d831,抖音_20260605_c25af270,DY_6058,SKU3842,抖音,1,799.165835,799.17,29.52,769.65,0,paid,2026-06-05T22:31:26.618852,
ORD_aa004691af7c,抖音_20260605_c25af270,DY_6058,SKU7536,抖音,4,762.168537,3048.67,444.08,2604.59,0,pending,2026-06-05T22:31:26.618586,
ORD_74811f7ec18b,抖音_20260605_c25af270,DY_6058,SKU6668,抖音,5,237.294133,1186.47,148.98,1037.49,0,shipped,2026-06-05T22:31:26.618329,
ORD_b91c64731f8d,抖音_20260605_c25af270,DY_6058,SKU5890,抖音,2,960.472272,1920.94,139.88,1781.06,0,shipped,2026-06-05T22:31:26.618067,
ORD_5d0669e6d0b3,抖音_20260605_c25af270,DY_6058,SKU1816,抖音,3,120.209341,360.63,3.57,357.06,0,shipped,2026-06-05T22:31:26.617799,
ORD_196b5a9b4f40,抖音_20260605_c25af270,DY_6058,SKU1916,抖音,5,147.853522,739.27,14.25,725.02,0,paid,2026-06-05T22:31:26.617534,
ORD_a35d233eae71,抖音_20260605_c25af270,DY_6058,SKU9668,抖音,1,109.433959,109.43,13.23,96.2,0,completed,2026-06-05T22:31:26.617258,
ORD_5b0227781156,抖音_20260605_c25af270,DY_6058,SKU6269,抖音,2,159.616144,319.23,33.42,285.81,0,completed,2026-06-05T22:31:26.616967,
ORD_beeac512bdbb,抖音_20260605_c25af270,DY_6058,SKU8628,抖音,2,795.410595,1590.82,136.8,1454.02,0,completed,2026-06-05T22:31:26.616634,
ORD_f8758ec6272f,抖音_20260605_c25af270,DY_6058,SKU3509,抖音,3,850.826813,2552.48,359.47,2193.01,0,shipped,2026-06-05T22:31:26.615974,
ORD_3dda50f808b6,抖音_20260605_c25af270,DY_6058,SKU7234,抖音,1,32.773615,32.77,1.48,31.29,0,pending,2026-06-05T22:31:26.615258,
ORD_6997c9cfd9ee,抖音_20260605_c25af270,DY_6058,SKU8464,抖音,5,146.862055,734.31,88.98,645.33,0,paid,2026-06-05T22:31:26.615002,
ORD_1626be2be6bf,抖音_20260605_c25af270,DY_6058,SKU6283,抖音,1,336.679786,336.68,12.95,323.73,0,pending,2026-06-05T22:31:26.614747,
ORD_87b4cc34e831,抖音_20260605_c25af270,DY_6058,SKU7780,抖音,2,877.654693,1755.31,170.78,1584.53,0,shipped,2026-06-05T22:31:26.614483,
ORD_cf751e086b9c,抖音_20260605_c25af270,DY_6058,SKU8223,抖音,2,136.966894,273.93,3.65,270.28,0,shipped,2026-06-05T22:31:26.614229,
ORD_79167ff77df3,抖音_20260605_c25af270,DY_6058,SKU9876,抖音,5,349.600018,1748,209.9,1538.1,0,shipped,2026-06-05T22:31:26.613975,
ORD_378cf8de72a2,抖音_20260605_c25af270,DY_6058,SKU2142,抖音,2,528.622833,1057.25,128.35,928.9,0,shipped,2026-06-05T22:31:26.613720,
ORD_39a2b17d177f,抖音_20260605_c25af270,DY_6058,SKU1009,抖音,3,630.605882,1891.82,254.58,1637.24,0,pending,2026-06-05T22:31:26.613465,
ORD_7796b3ed4320,抖音_20260605_c25af270,DY_6058,SKU9914,抖音,1,415.96719,415.97,20.78,395.19,0,completed,2026-06-05T22:31:26.613220,
ORD_4b63b2d029ff,抖音_20260605_c25af270,DY_6058,SKU4670,抖音,5,691.946856,3459.73,17.56,3442.17,0,paid,2026-06-05T22:31:26.612968,
ORD_2ad37b42799a,抖音_20260605_c25af270,DY_6058,SKU9408,抖音,3,214.922122,644.77,38.63,606.14,0,paid,2026-06-05T22:31:26.612716,
ORD_fb53031e0886,抖音_20260605_c25af270,DY_6058,SKU6384,抖音,3,451.823427,1355.47,31.58,1323.89,0,paid,2026-06-05T22:31:26.612452,
ORD_3f42020e5d6e,抖音_20260605_c25af270,DY_6058,SKU5445,抖音,5,555.627795,2778.14,275.82,2502.32,0,shipped,2026-06-05T22:31:26.612196,
ORD_c16543fb6356,抖音_20260605_c25af270,DY_6058,SKU2121,抖音,4,782.559399,3130.24,283.88,2846.36,0,pending,2026-06-05T22:31:26.611936,
ORD_5455a86689f3,抖音_20260605_c25af270,DY_6058,SKU5588,抖音,1,399.038732,399.04,33.13,365.91,0,completed,2026-06-05T22:31:26.611678,
ORD_2c261c8e232b,抖音_20260605_c25af270,DY_6058,SKU3999,抖音,2,285.799356,571.6,53.33,518.27,0,completed,2026-06-05T22:31:26.611415,
ORD_1ac8e8a3a29f,抖音_20260605_c25af270,DY_6058,SKU9860,抖音,4,323.60147,1294.41,90.27,1204.14,0,shipped,2026-06-05T22:31:26.611135,
ORD_cac7e8f1291e,抖音_20260605_c25af270,DY_6058,SKU5203,抖音,2,572.055425,1144.11,137.29,1006.82,0,shipped,2026-06-05T22:31:26.610822,
ORD_827afe72a9d5,抖音_20260605_c25af270,DY_6058,SKU4371,抖音,1,879.827259,879.83,114.56,765.27,0,pending,2026-06-05T22:31:26.610421,
ORD_2abb3d9cf8c2,抖音_20260605_c25af270,DY_6058,SKU1478,抖音,1,102.079424,102.08,7.61,94.47,0,shipped,2026-06-05T22:31:26.610145,
ORD_7e6f4ee10195,抖音_20260605_c25af270,DY_6058,SKU8522,抖音,5,289.881196,1449.41,128.87,1320.54,0,pending,2026-06-05T22:31:26.609882,
ORD_a79a5bb83e69,抖音_20260605_c25af270,DY_6058,SKU8664,抖音,2,141.112449,282.22,34.23,247.99,0,shipped,2026-06-05T22:31:26.609627,
ORD_02f416e02258,抖音_20260605_c25af270,DY_6058,SKU4846,抖音,4,223.066937,892.27,24.11,868.16,0,shipped,2026-06-05T22:31:26.609356,
ORD_51da7f9e72a3,抖音_20260605_c25af270,DY_6058,SKU7985,抖音,2,321.848051,643.7,78.98,564.72,0,paid,2026-06-05T22:31:26.608939,
ORD_7cca19c9361d,抖音_20260605_c25af270,DY_6058,SKU9299,抖音,2,814.630334,1629.26,161.94,1467.32,0,completed,2026-06-05T22:31:26.608651,
ORD_ebcd3bae4cf0,抖音_20260605_c25af270,DY_6058,SKU4115,抖音,5,419.064852,2095.32,246.86,1848.46,0,paid,2026-06-05T22:31:26.608331,
ORD_bee7ac043370,抖音_20260605_c25af270,DY_6058,SKU4657,抖音,4,350.216066,1400.86,127.7,1273.16,0,shipped,2026-06-05T22:31:26.607767,
ORD_3176ce8cbc97,抖音_20260605_c25af270,DY_6058,SKU8386,抖音,2,272.052502,544.11,40.29,503.82,0,paid,2026-06-05T22:31:26.606924,
ORD_6af0574cd70b,抖音_20260605_c25af270,DY_6058,SKU2337,抖音,2,698.176627,1396.35,54.37,1341.98,0,completed,2026-06-05T22:31:26.606585,
ORD_22712021e13c,抖音_20260605_c25af270,DY_6058,SKU7722,抖音,5,690.307409,3451.54,345.9,3105.64,0,pending,2026-06-05T22:31:26.606147,
ORD_c574617d0041,抖音_20260605_c25af270,DY_6058,SKU7534,抖音,2,576.794986,1153.59,53.12,1100.47,0,completed,2026-06-05T22:31:26.605900,
ORD_31a3452c5fd5,抖音_20260605_c25af270,DY_6058,SKU1069,抖音,1,487.041192,487.04,4.92,482.12,0,shipped,2026-06-05T22:31:26.605657,
ORD_2261e028a1ca,抖音_20260605_c25af270,DY_6058,SKU8488,抖音,2,624.06365,1248.13,71.58,1176.55,0,completed,2026-06-05T22:31:26.605415,
ORD_f76f9e1766e6,抖音_20260605_c25af270,DY_6058,SKU7466,抖音,2,489.313275,978.63,92.62,886.01,0,pending,2026-06-05T22:31:26.605167,
ORD_b065a204dc69,抖音_20260605_c25af270,DY_6058,SKU1796,抖音,1,170.243169,170.24,4.32,165.92,0,pending,2026-06-05T22:31:26.604917,
ORD_a8ec928172eb,抖音_20260605_c25af270,DY_6058,SKU6143,抖音,4,221.952458,887.81,107.53,780.28,0,paid,2026-06-05T22:31:26.604675,
ORD_530366d20675,抖音_20260605_c25af270,DY_6058,SKU8094,抖音,5,390.266467,1951.33,9.49,1941.84,0,shipped,2026-06-05T22:31:26.604430,
ORD_e36350d99c7a,抖音_20260605_c25af270,DY_6058,SKU9238,抖音,2,63.894862,127.79,10.9,116.89,0,pending,2026-06-05T22:31:26.604174,
ORD_fcb8ee70c142,抖音_20260605_c25af270,DY_6058,SKU8778,抖音,4,665.616728,2662.47,101.67,2560.8,0,pending,2026-06-05T22:31:26.603916,
ORD_c0830af2eed5,抖音_20260605_c25af270,DY_6058,SKU3659,抖音,2,43.30092,86.6,2.75,83.85,0,completed,2026-06-05T22:31:26.603650,
ORD_7e959716b3a8,抖音_20260605_c25af270,DY_6058,SKU6139,抖音,5,888.149937,4440.75,199.1,4241.65,0,completed,2026-06-05T22:31:26.603392,
ORD_ea4d8e8065c9,抖音_20260605_c25af270,DY_6058,SKU6566,抖音,5,117.471221,587.36,70.52,516.84,0,pending,2026-06-05T22:31:26.603141,
ORD_97ab2e6aaf10,抖音_20260605_c25af270,DY_6058,SKU3574,抖音,1,226.929595,226.93,33.69,193.24,0,shipped,2026-06-05T22:31:26.602879,
